REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026-08-02 12:20:00,5931.62,-2.01,TRADE
NSW1,2026-08-02 12:25:00,5902.59,-5.37,TRADE
NSW1,2026-08-02 12:30:00,5991.33,-2.35,TRADE
NSW1,2026-08-02 12:35:00,5917.43,-2.01,TRADE
NSW1,2026-08-02 12:40:00,5894.4,0.0,TRADE
NSW1,2026-08-02 12:45:00,5854.01,0.0,TRADE
NSW1,2026-08-02 12:50:00,5908.23,-2.14,TRADE
NSW1,2026-08-02 12:55:00,5911.06,-2.41,TRADE
NSW1,2026-08-02 13:00:00,5853.92,-3.91,TRADE
NSW1,2026-08-02 13:05:00,5755.01,-3.83,TRADE
NSW1,2026-08-02 13:10:00,5638.98,-5.82,TRADE
NSW1,2026-08-02 13:15:00,5645.53,-3.97,TRADE
NSW1,2026-08-02 13:20:00,5705.41,0.0,TRADE
NSW1,2026-08-02 13:25:00,5621.37,23.95,TRADE
NSW1,2026-08-02 13:30:00,5596.25,0.0,TRADE
NSW1,2026-08-02 13:35:00,5561.66,23.95,TRADE
NSW1,2026-08-02 13:40:00,5537.61,0.0,TRADE
NSW1,2026-08-02 13:45:00,5549.32,0.0,TRADE
NSW1,2026-08-02 13:50:00,5613.85,0.0,TRADE
NSW1,2026-08-02 13:55:00,5493.37,0.0,TRADE
NSW1,2026-08-02 14:00:00,5607.62,-2.94,TRADE
NSW1,2026-08-02 14:05:00,5655.85,25.1,TRADE
NSW1,2026-08-02 14:10:00,5452.87,-3.25,TRADE
NSW1,2026-08-02 14:15:00,5597.76,0.0,TRADE
NSW1,2026-08-02 14:20:00,5625.54,0.0,TRADE
NSW1,2026-08-02 14:25:00,5674.52,-5.31,TRADE
NSW1,2026-08-02 14:30:00,5728.25,-7.05,TRADE
NSW1,2026-08-02 14:35:00,5843.76,-7.0,TRADE
NSW1,2026-08-02 14:40:00,5897.04,-6.62,TRADE
NSW1,2026-08-02 14:45:00,6068.63,-6.49,TRADE
NSW1,2026-08-02 14:50:00,6036.57,-6.6,TRADE
NSW1,2026-08-02 14:55:00,6105.55,-6.56,TRADE
NSW1,2026-08-02 15:00:00,6217.72,-6.53,TRADE
NSW1,2026-08-02 15:05:00,6288.6,-7.0,TRADE
NSW1,2026-08-02 15:10:00,6388.65,-5.33,TRADE
NSW1,2026-08-02 15:15:00,6553.27,-4.0,TRADE
NSW1,2026-08-02 15:20:00,6662.07,-2.21,TRADE
NSW1,2026-08-02 15:25:00,6758.1,11.4,TRADE
NSW1,2026-08-02 15:30:00,6825.22,23.67,TRADE
NSW1,2026-08-02 15:35:00,6844.39,25.1,TRADE
NSW1,2026-08-02 15:40:00,6934.52,90.49,TRADE
NSW1,2026-08-02 15:45:00,6912.33,92.51,TRADE
NSW1,2026-08-02 15:50:00,6998.86,81.0,TRADE
NSW1,2026-08-02 15:55:00,7193.96,81.0,TRADE
NSW1,2026-08-02 16:00:00,7304.27,81.0,TRADE
NSW1,2026-08-02 16:05:00,7461.55,71.4,TRADE
NSW1,2026-08-02 16:10:00,7656.98,80.0,TRADE
NSW1,2026-08-02 16:15:00,7744.41,71.4,TRADE
NSW1,2026-08-02 16:20:00,7957.92,71.4,TRADE
NSW1,2026-08-02 16:25:00,8130.28,80.0,TRADE
NSW1,2026-08-02 16:30:00,8048.78,81.0,TRADE
NSW1,2026-08-02 16:35:00,8162.57,66.03,TRADE
NSW1,2026-08-02 16:40:00,8433.71,80.0,TRADE
NSW1,2026-08-02 16:45:00,8515.73,66.03,TRADE
NSW1,2026-08-02 16:50:00,8720.03,45.17,TRADE
NSW1,2026-08-02 16:55:00,8914.6,66.03,TRADE
NSW1,2026-08-02 17:00:00,9014.52,66.03,TRADE
NSW1,2026-08-02 17:05:00,9109.39,65.72,TRADE
NSW1,2026-08-02 17:10:00,9131.41,65.7,TRADE
NSW1,2026-08-02 17:15:00,9252.67,66.03,TRADE
NSW1,2026-08-02 17:20:00,9356.89,68.54,TRADE
NSW1,2026-08-02 17:25:00,9383.56,78.21,TRADE
NSW1,2026-08-02 17:30:00,9479.6,79.8,TRADE
NSW1,2026-08-02 17:35:00,9601.51,67.91,TRADE
NSW1,2026-08-02 17:40:00,9777.45,67.85,TRADE
NSW1,2026-08-02 17:45:00,9882.82,73.57,TRADE
NSW1,2026-08-02 17:50:00,9970.6,80.0,TRADE
NSW1,2026-08-02 17:55:00,9975.84,80.0,TRADE
NSW1,2026-08-02 18:00:00,10023.15,76.98,TRADE
NSW1,2026-08-02 18:05:00,10080.65,81.0,TRADE
NSW1,2026-08-02 18:10:00,9977.52,81.0,TRADE
NSW1,2026-08-02 18:15:00,10012.67,71.11,TRADE
NSW1,2026-08-02 18:20:00,10124.64,75.47,TRADE
NSW1,2026-08-02 18:25:00,10164.34,83.04,TRADE
NSW1,2026-08-02 18:30:00,10050.71,84.65,TRADE
NSW1,2026-08-02 18:35:00,9997.33,77.44,TRADE
NSW1,2026-08-02 18:40:00,10124.62,80.0,TRADE
NSW1,2026-08-02 18:45:00,10124.33,72.54,TRADE
NSW1,2026-08-02 18:50:00,10120.64,73.01,TRADE
NSW1,2026-08-02 18:55:00,10110.55,79.6,TRADE
NSW1,2026-08-02 19:00:00,10011.67,68.51,TRADE
NSW1,2026-08-02 19:05:00,10005.9,66.8,TRADE
NSW1,2026-08-02 19:10:00,10055.64,73.56,TRADE
NSW1,2026-08-02 19:15:00,10051.52,74.54,TRADE
NSW1,2026-08-02 19:20:00,9985.55,66.03,TRADE
NSW1,2026-08-02 19:25:00,10038.55,66.03,TRADE
NSW1,2026-08-02 19:30:00,10023.23,71.4,TRADE
NSW1,2026-08-02 19:35:00,9974.06,71.23,TRADE
NSW1,2026-08-02 19:40:00,9946.87,68.21,TRADE
NSW1,2026-08-02 19:45:00,9965.51,67.85,TRADE
NSW1,2026-08-02 19:50:00,9935.76,66.03,TRADE
NSW1,2026-08-02 19:55:00,9845.63,66.03,TRADE
NSW1,2026-08-02 20:00:00,9829.38,66.03,TRADE
NSW1,2026-08-02 20:05:00,9833.32,69.33,TRADE
NSW1,2026-08-02 20:10:00,9885.22,66.03,TRADE
NSW1,2026-08-02 20:15:00,9876.59,66.03,TRADE
NSW1,2026-08-02 20:20:00,9762.82,71.51,TRADE
NSW1,2026-08-02 20:25:00,9745.98,69.33,TRADE
NSW1,2026-08-02 20:30:00,9715.41,68.33,TRADE
NSW1,2026-08-02 20:35:00,9701.2,69.7,TRADE
NSW1,2026-08-02 20:40:00,9659.69,70.09,TRADE
NSW1,2026-08-02 20:45:00,9574.66,66.03,TRADE
NSW1,2026-08-02 20:50:00,9521.17,66.03,TRADE
NSW1,2026-08-02 20:55:00,9563.81,66.03,TRADE
NSW1,2026-08-02 21:00:00,9523.58,66.03,TRADE
NSW1,2026-08-02 21:05:00,9494.77,69.73,TRADE
NSW1,2026-08-02 21:10:00,9428.42,66.03,TRADE
NSW1,2026-08-02 21:15:00,9396.9,66.03,TRADE
NSW1,2026-08-02 21:20:00,9333.07,64.83,TRADE
NSW1,2026-08-02 21:25:00,9316.02,68.44,TRADE
NSW1,2026-08-02 21:30:00,9275.55,68.52,TRADE
NSW1,2026-08-02 21:35:00,9151.02,69.86,TRADE
NSW1,2026-08-02 21:40:00,9082.8,64.83,TRADE
NSW1,2026-08-02 21:45:00,9027.98,60.91,TRADE
NSW1,2026-08-02 21:50:00,8949.36,58.64,TRADE
NSW1,2026-08-02 21:55:00,8811.22,57.47,TRADE
NSW1,2026-08-02 22:00:00,8833.48,58.44,TRADE
NSW1,2026-08-02 22:05:00,8794.53,60.31,TRADE
NSW1,2026-08-02 22:10:00,8849.21,64.95,TRADE
NSW1,2026-08-02 22:15:00,8825.8,64.83,TRADE
NSW1,2026-08-02 22:20:00,8752.66,60.32,TRADE
NSW1,2026-08-02 22:25:00,8733.27,58.45,TRADE
NSW1,2026-08-02 22:30:00,8642.92,43.01,TRADE
NSW1,2026-08-02 22:35:00,8645.14,64.95,TRADE
NSW1,2026-08-02 22:40:00,8590.68,58.04,TRADE
NSW1,2026-08-02 22:45:00,8453.99,42.54,TRADE
NSW1,2026-08-02 22:50:00,8425.78,57.09,TRADE
NSW1,2026-08-02 22:55:00,8375.7,57.39,TRADE
NSW1,2026-08-02 23:00:00,8324.02,42.54,TRADE
NSW1,2026-08-02 23:05:00,8286.36,57.16,TRADE
NSW1,2026-08-02 23:10:00,8309.09,57.39,TRADE
NSW1,2026-08-02 23:15:00,8275.5,51.39,TRADE
NSW1,2026-08-02 23:20:00,8168.07,57.39,TRADE
NSW1,2026-08-02 23:25:00,8147.8,42.8,TRADE
NSW1,2026-08-02 23:30:00,8147.24,42.66,TRADE
NSW1,2026-08-02 23:35:00,8122.12,58.37,TRADE
NSW1,2026-08-02 23:40:00,8053.85,57.59,TRADE
NSW1,2026-08-02 23:45:00,7931.23,42.62,TRADE
NSW1,2026-08-02 23:50:00,7943.29,57.39,TRADE
NSW1,2026-08-02 23:55:00,7904.36,42.93,TRADE
NSW1,2026-08-03 00:00:00,7917.48,43.24,TRADE
NSW1,2026-08-03 00:05:00,7818.8,42.95,TRADE
NSW1,2026-08-03 00:10:00,7964.34,57.39,TRADE
NSW1,2026-08-03 00:15:00,7970.29,43.86,TRADE
NSW1,2026-08-03 00:20:00,7973.46,57.39,TRADE
NSW1,2026-08-03 00:25:00,7977.22,59.26,TRADE
NSW1,2026-08-03 00:30:00,7865.05,43.57,TRADE
NSW1,2026-08-03 00:35:00,7794.18,38.51,TRADE
NSW1,2026-08-03 00:40:00,7788.94,57.39,TRADE
NSW1,2026-08-03 00:45:00,7798.13,61.98,TRADE
NSW1,2026-08-03 00:50:00,7792.77,57.39,TRADE
NSW1,2026-08-03 00:55:00,7669.69,44.42,TRADE
NSW1,2026-08-03 01:00:00,7683.11,45.44,TRADE
NSW1,2026-08-03 01:05:00,7666.74,60.54,TRADE
NSW1,2026-08-03 01:10:00,7632.96,57.39,TRADE
NSW1,2026-08-03 01:15:00,7614.19,57.39,TRADE
NSW1,2026-08-03 01:20:00,7545.44,57.39,TRADE
NSW1,2026-08-03 01:25:00,7420.91,43.95,TRADE
NSW1,2026-08-03 01:30:00,7404.23,44.01,TRADE
NSW1,2026-08-03 01:35:00,7394.87,57.39,TRADE
NSW1,2026-08-03 01:40:00,7392.35,57.39,TRADE
NSW1,2026-08-03 01:45:00,7318.75,47.29,TRADE
NSW1,2026-08-03 01:50:00,7365.8,57.39,TRADE
NSW1,2026-08-03 01:55:00,7327.84,57.39,TRADE
NSW1,2026-08-03 02:00:00,7318.1,44.06,TRADE
NSW1,2026-08-03 02:05:00,7286.12,44.05,TRADE
NSW1,2026-08-03 02:10:00,7284.25,57.39,TRADE
NSW1,2026-08-03 02:15:00,7330.86,59.97,TRADE
NSW1,2026-08-03 02:20:00,7287.87,59.11,TRADE
NSW1,2026-08-03 02:25:00,7238.82,42.54,TRADE
NSW1,2026-08-03 02:30:00,7169.58,42.06,TRADE
NSW1,2026-08-03 02:35:00,7236.85,44.08,TRADE
NSW1,2026-08-03 02:40:00,7275.9,53.41,TRADE
NSW1,2026-08-03 02:45:00,7267.18,47.97,TRADE
NSW1,2026-08-03 02:50:00,7270.61,57.39,TRADE
NSW1,2026-08-03 02:55:00,7312.84,59.56,TRADE
NSW1,2026-08-03 03:00:00,7304.97,57.39,TRADE
NSW1,2026-08-03 03:05:00,7164.09,43.78,TRADE
NSW1,2026-08-03 03:10:00,7154.52,43.45,TRADE
NSW1,2026-08-03 03:15:00,7135.07,43.45,TRADE
NSW1,2026-08-03 03:20:00,7135.44,43.22,TRADE
NSW1,2026-08-03 03:25:00,7144.48,57.2,TRADE
NSW1,2026-08-03 03:30:00,7129.11,43.51,TRADE
NSW1,2026-08-03 03:35:00,7124.84,43.45,TRADE
NSW1,2026-08-03 03:40:00,7120.52,43.17,TRADE
NSW1,2026-08-03 03:45:00,7135.11,43.45,TRADE
NSW1,2026-08-03 03:50:00,7116.93,43.18,TRADE
NSW1,2026-08-03 03:55:00,7057.4,42.61,TRADE
NSW1,2026-08-03 04:00:00,7096.05,42.61,TRADE
NSW1,2026-08-03 04:05:00,7117.14,42.8,TRADE
NSW1,2026-08-03 04:10:00,7126.0,42.8,TRADE
NSW1,2026-08-03 04:15:00,7144.75,42.83,TRADE
NSW1,2026-08-03 04:20:00,7194.26,43.14,TRADE
NSW1,2026-08-03 04:25:00,7179.98,42.83,TRADE
NSW1,2026-08-03 04:30:00,7108.01,42.8,TRADE
NSW1,2026-08-03 04:35:00,7190.67,42.8,TRADE
NSW1,2026-08-03 04:40:00,7237.05,57.09,TRADE
NSW1,2026-08-03 04:45:00,7230.48,57.39,TRADE
NSW1,2026-08-03 04:50:00,7319.8,57.39,TRADE
NSW1,2026-08-03 04:55:00,7263.23,56.28,TRADE
NSW1,2026-08-03 05:00:00,7275.91,56.28,TRADE
NSW1,2026-08-03 05:05:00,7371.04,55.14,TRADE
NSW1,2026-08-03 05:10:00,7497.54,64.95,TRADE
NSW1,2026-08-03 05:15:00,7628.14,64.95,TRADE
NSW1,2026-08-03 05:20:00,7619.16,64.95,TRADE
NSW1,2026-08-03 05:25:00,7687.63,69.01,TRADE
NSW1,2026-08-03 05:30:00,7771.18,69.99,TRADE
NSW1,2026-08-03 05:35:00,7823.67,47.89,TRADE
NSW1,2026-08-03 05:40:00,7999.23,64.95,TRADE
NSW1,2026-08-03 05:45:00,7914.05,69.27,TRADE
NSW1,2026-08-03 05:50:00,7972.85,68.41,TRADE
NSW1,2026-08-03 05:55:00,8073.26,57.4,TRADE
NSW1,2026-08-03 06:00:00,8208.33,64.95,TRADE
NSW1,2026-08-03 06:05:00,8332.17,69.99,TRADE
NSW1,2026-08-03 06:10:00,8489.71,66.08,TRADE
NSW1,2026-08-03 06:15:00,8599.14,69.99,TRADE
NSW1,2026-08-03 06:20:00,8678.22,68.03,TRADE
NSW1,2026-08-03 06:25:00,8851.32,64.83,TRADE
NSW1,2026-08-03 06:30:00,9062.91,66.03,TRADE
NSW1,2026-08-03 06:35:00,9206.22,64.83,TRADE
NSW1,2026-08-03 06:40:00,9362.09,66.03,TRADE
NSW1,2026-08-03 06:45:00,9481.79,65.02,TRADE
NSW1,2026-08-03 06:50:00,9560.1,64.85,TRADE
NSW1,2026-08-03 06:55:00,9618.01,66.82,TRADE
NSW1,2026-08-03 07:00:00,9803.36,68.57,TRADE
NSW1,2026-08-03 07:05:00,9935.94,71.4,TRADE
NSW1,2026-08-03 07:10:00,9984.77,65.18,TRADE
NSW1,2026-08-03 07:15:00,10052.56,67.34,TRADE
NSW1,2026-08-03 07:20:00,10158.0,64.83,TRADE
NSW1,2026-08-03 07:25:00,10301.43,71.4,TRADE
NSW1,2026-08-03 07:30:00,10333.42,65.03,TRADE
NSW1,2026-08-03 07:35:00,10375.99,69.99,TRADE
NSW1,2026-08-03 07:40:00,10337.03,69.99,TRADE
NSW1,2026-08-03 07:45:00,10305.41,69.99,TRADE
NSW1,2026-08-03 07:50:00,10304.86,69.69,TRADE
NSW1,2026-08-03 07:55:00,10412.14,64.95,TRADE
NSW1,2026-08-03 08:00:00,10466.75,69.99,TRADE
NSW1,2026-08-03 08:05:00,10500.97,71.4,TRADE
NSW1,2026-08-03 08:10:00,10420.47,64.83,TRADE
NSW1,2026-08-03 08:15:00,10516.15,69.69,TRADE
NSW1,2026-08-03 08:20:00,10433.9,64.83,TRADE
NSW1,2026-08-03 08:25:00,10472.57,64.58,TRADE
NSW1,2026-08-03 08:30:00,10417.12,54.23,TRADE
NSW1,2026-08-03 08:35:00,10369.82,88.95,TRADE
NSW1,2026-08-03 08:40:00,10207.25,71.4,TRADE
NSW1,2026-08-03 08:45:00,10158.06,69.99,TRADE
NSW1,2026-08-03 08:50:00,10100.68,80.0,TRADE
NSW1,2026-08-03 08:55:00,10092.73,101.1,TRADE
NSW1,2026-08-03 09:00:00,10029.6,69.99,TRADE
NSW1,2026-08-03 09:05:00,10089.51,101.1,TRADE
NSW1,2026-08-03 09:10:00,10025.4,52.25,TRADE
NSW1,2026-08-03 09:15:00,10013.98,69.99,TRADE
NSW1,2026-08-03 09:20:00,9970.91,69.99,TRADE
NSW1,2026-08-03 09:25:00,9955.2,84.09,TRADE
NSW1,2026-08-03 09:30:00,9813.69,60.45,TRADE
NSW1,2026-08-03 09:35:00,9733.26,69.99,TRADE
NSW1,2026-08-03 09:40:00,9753.63,69.99,TRADE
NSW1,2026-08-03 09:45:00,9696.54,69.99,TRADE
NSW1,2026-08-03 09:50:00,9616.49,78.12,TRADE
NSW1,2026-08-03 09:55:00,9689.41,106.52,TRADE
NSW1,2026-08-03 10:00:00,9543.36,69.99,TRADE
NSW1,2026-08-03 10:05:00,9376.86,92.48,TRADE
NSW1,2026-08-03 10:10:00,9399.97,64.95,TRADE
NSW1,2026-08-03 10:15:00,9339.64,61.02,TRADE
NSW1,2026-08-03 10:20:00,9210.63,48.1,TRADE
NSW1,2026-08-03 10:25:00,9190.91,52.25,TRADE
NSW1,2026-08-03 10:30:00,8998.73,42.8,TRADE
NSW1,2026-08-03 10:35:00,8879.96,53.19,TRADE
NSW1,2026-08-03 10:40:00,8811.35,52.53,TRADE
NSW1,2026-08-03 10:45:00,8616.37,31.89,TRADE
NSW1,2026-08-03 10:50:00,8650.24,47.29,TRADE
NSW1,2026-08-03 10:55:00,8490.03,52.21,TRADE
NSW1,2026-08-03 11:00:00,8399.39,45.81,TRADE
NSW1,2026-08-03 11:05:00,8413.74,42.08,TRADE
NSW1,2026-08-03 11:10:00,8621.94,45.92,TRADE
NSW1,2026-08-03 11:15:00,8585.09,57.04,TRADE
NSW1,2026-08-03 11:20:00,8532.1,58.15,TRADE
NSW1,2026-08-03 11:25:00,8454.23,58.01,TRADE
NSW1,2026-08-03 11:30:00,8362.26,57.39,TRADE
NSW1,2026-08-03 11:35:00,8338.12,65.0,TRADE
NSW1,2026-08-03 11:40:00,8338.44,68.02,TRADE
NSW1,2026-08-03 11:45:00,8161.31,63.72,TRADE
NSW1,2026-08-03 11:50:00,8141.84,58.15,TRADE
NSW1,2026-08-03 11:55:00,8026.38,47.27,TRADE
NSW1,2026-08-03 12:00:00,7946.86,54.53,TRADE
NSW1,2026-08-03 12:05:00,7777.63,56.3,TRADE
NSW1,2026-08-03 12:10:00,7675.68,64.25,TRADE
NSW1,2026-08-03 12:15:00,7510.56,54.49,TRADE
NSW1,2026-08-03 12:20:00,7415.31,57.39,TRADE
NSW1,2026-08-03 12:25:00,7383.68,59.8,TRADE
NSW1,2026-08-03 12:30:00,7300.7,57.39,TRADE
NSW1,2026-08-03 12:35:00,7226.24,52.79,TRADE
NSW1,2026-08-03 12:40:00,7196.25,52.42,TRADE
NSW1,2026-08-03 12:45:00,7179.84,57.5,TRADE
NSW1,2026-08-03 12:50:00,7181.19,61.63,TRADE
NSW1,2026-08-03 12:55:00,7092.3,61.97,TRADE
NSW1,2026-08-03 13:00:00,7127.09,57.46,TRADE
NSW1,2026-08-03 13:05:00,7243.26,56.39,TRADE
NSW1,2026-08-03 13:10:00,7275.42,59.72,TRADE
NSW1,2026-08-03 13:15:00,7215.02,57.39,TRADE
NSW1,2026-08-03 13:20:00,7265.55,62.02,TRADE
NSW1,2026-08-03 13:25:00,7327.55,61.18,TRADE
NSW1,2026-08-03 13:30:00,7238.08,65.0,TRADE
NSW1,2026-08-03 13:35:00,7259.66,64.95,TRADE
NSW1,2026-08-03 13:40:00,7172.69,57.39,TRADE
NSW1,2026-08-03 13:45:00,7207.78,59.47,TRADE
NSW1,2026-08-03 13:50:00,7141.44,57.98,TRADE
NSW1,2026-08-03 13:55:00,7161.29,65.0,TRADE
NSW1,2026-08-03 14:00:00,7165.01,60.36,TRADE
NSW1,2026-08-03 14:05:00,7224.89,65.0,TRADE
NSW1,2026-08-03 14:10:00,7218.5,65.0,TRADE
NSW1,2026-08-03 14:15:00,7235.5,65.58,TRADE
NSW1,2026-08-03 14:20:00,7147.89,56.65,TRADE
NSW1,2026-08-03 14:25:00,7166.4,65.0,TRADE
NSW1,2026-08-03 14:30:00,7212.5,65.0,TRADE
NSW1,2026-08-03 14:35:00,7298.43,69.22,TRADE
NSW1,2026-08-03 14:40:00,7311.27,65.0,TRADE
NSW1,2026-08-03 14:45:00,7346.04,69.22,TRADE
NSW1,2026-08-03 14:50:00,7365.57,70.99,TRADE
NSW1,2026-08-03 14:55:00,7513.28,75.99,TRADE
NSW1,2026-08-03 15:00:00,7572.08,78.41,TRADE
NSW1,2026-08-03 15:05:00,7682.99,65.0,TRADE
NSW1,2026-08-03 15:10:00,7695.75,65.0,TRADE
NSW1,2026-08-03 15:15:00,7815.41,72.0,TRADE
NSW1,2026-08-03 15:20:00,7928.37,73.15,TRADE
NSW1,2026-08-03 15:25:00,7980.69,72.0,TRADE
NSW1,2026-08-03 15:30:00,7988.32,73.05,TRADE
NSW1,2026-08-03 15:35:00,8011.8,65.0,TRADE
NSW1,2026-08-03 15:40:00,8117.9,65.0,TRADE
NSW1,2026-08-03 15:45:00,8175.92,72.42,TRADE
NSW1,2026-08-03 15:50:00,8299.89,72.0,TRADE
NSW1,2026-08-03 15:55:00,8384.49,65.0,TRADE
NSW1,2026-08-03 16:00:00,8512.1,72.73,TRADE
NSW1,2026-08-03 16:05:00,8496.13,69.99,TRADE
NSW1,2026-08-03 16:10:00,8685.47,71.29,TRADE
NSW1,2026-08-03 16:15:00,8750.47,73.07,TRADE
NSW1,2026-08-03 16:20:00,8755.28,68.02,TRADE
NSW1,2026-08-03 16:25:00,8893.66,73.2,TRADE
NSW1,2026-08-03 16:30:00,9044.14,77.16,TRADE
NSW1,2026-08-03 16:35:00,8979.28,73.16,TRADE
NSW1,2026-08-03 16:40:00,9074.15,84.89,TRADE
NSW1,2026-08-03 16:45:00,9190.55,88.05,TRADE
NSW1,2026-08-03 16:50:00,9215.24,87.88,TRADE
NSW1,2026-08-03 16:55:00,9420.67,95.41,TRADE
NSW1,2026-08-03 17:00:00,9508.89,101.24,TRADE
NSW1,2026-08-03 17:05:00,9555.22,93.99,TRADE
NSW1,2026-08-03 17:10:00,9602.2,97.11,TRADE
NSW1,2026-08-03 17:15:00,9745.11,113.5,TRADE
NSW1,2026-08-03 17:20:00,9736.59,117.45,TRADE
NSW1,2026-08-03 17:25:00,9854.23,101.1,TRADE
NSW1,2026-08-03 17:30:00,10135.42,111.02,TRADE
NSW1,2026-08-03 17:35:00,10067.91,105.89,TRADE
NSW1,2026-08-03 17:40:00,10294.98,101.1,TRADE
NSW1,2026-08-03 17:45:00,10446.67,113.5,TRADE
NSW1,2026-08-03 17:50:00,10513.97,113.5,TRADE
NSW1,2026-08-03 17:55:00,10520.02,101.1,TRADE
NSW1,2026-08-03 18:00:00,10667.66,111.02,TRADE
NSW1,2026-08-03 18:05:00,10651.1,113.5,TRADE
NSW1,2026-08-03 18:10:00,10575.38,112.27,TRADE
NSW1,2026-08-03 18:15:00,10477.73,101.81,TRADE
NSW1,2026-08-03 18:20:00,10531.37,101.54,TRADE
NSW1,2026-08-03 18:25:00,10653.2,122.86,TRADE
NSW1,2026-08-03 18:30:00,10538.83,111.02,TRADE
NSW1,2026-08-03 18:35:00,10491.12,101.1,TRADE
NSW1,2026-08-03 18:40:00,10582.52,106.94,TRADE
NSW1,2026-08-03 18:45:00,10594.42,113.5,TRADE
NSW1,2026-08-03 18:50:00,10526.82,111.02,TRADE
NSW1,2026-08-03 18:55:00,10588.06,101.1,TRADE
NSW1,2026-08-03 19:00:00,10469.62,104.76,TRADE
NSW1,2026-08-03 19:05:00,10474.99,111.02,TRADE
NSW1,2026-08-03 19:10:00,10391.97,111.02,TRADE
NSW1,2026-08-03 19:15:00,10325.49,97.64,TRADE
NSW1,2026-08-03 19:20:00,10302.18,97.64,TRADE
NSW1,2026-08-03 19:25:00,10423.92,111.02,TRADE
NSW1,2026-08-03 19:30:00,10367.62,105.89,TRADE
NSW1,2026-08-03 19:35:00,10392.22,104.37,TRADE
NSW1,2026-08-03 19:40:00,10343.35,105.89,TRADE
NSW1,2026-08-03 19:45:00,10240.8,105.89,TRADE
NSW1,2026-08-03 19:50:00,10300.16,111.4,TRADE
NSW1,2026-08-03 19:55:00,10277.55,104.96,TRADE
NSW1,2026-08-03 20:00:00,10214.21,101.1,TRADE
NSW1,2026-08-03 20:05:00,10213.72,97.64,TRADE
NSW1,2026-08-03 20:10:00,10188.99,101.1,TRADE
NSW1,2026-08-03 20:15:00,10263.13,104.1,TRADE
NSW1,2026-08-03 20:20:00,10116.95,97.64,TRADE
NSW1,2026-08-03 20:25:00,10159.34,104.05,TRADE
NSW1,2026-08-03 20:30:00,10167.76,113.39,TRADE
NSW1,2026-08-03 20:35:00,10095.03,105.89,TRADE
NSW1,2026-08-03 20:40:00,10103.59,103.49,TRADE
NSW1,2026-08-03 20:45:00,10064.79,113.5,TRADE
NSW1,2026-08-03 20:50:00,10006.24,102.9,TRADE
NSW1,2026-08-03 20:55:00,9886.27,98.16,TRADE
NSW1,2026-08-03 21:00:00,9856.18,96.03,TRADE
NSW1,2026-08-03 21:05:00,9885.05,111.02,TRADE
NSW1,2026-08-03 21:10:00,9825.62,105.3,TRADE
NSW1,2026-08-03 21:15:00,9742.64,101.1,TRADE
NSW1,2026-08-03 21:20:00,9684.67,97.64,TRADE
NSW1,2026-08-03 21:25:00,9581.18,95.01,TRADE
NSW1,2026-08-03 21:30:00,9663.13,98.63,TRADE
NSW1,2026-08-03 21:35:00,9505.56,97.63,TRADE
NSW1,2026-08-03 21:40:00,9502.02,113.5,TRADE
NSW1,2026-08-03 21:45:00,9406.16,90.49,TRADE
NSW1,2026-08-03 21:50:00,9407.67,90.49,TRADE
NSW1,2026-08-03 21:55:00,9371.96,101.1,TRADE
NSW1,2026-08-03 22:00:00,9210.6,95.0,TRADE
NSW1,2026-08-03 22:05:00,9162.43,90.49,TRADE
NSW1,2026-08-03 22:10:00,9312.64,90.49,TRADE
NSW1,2026-08-03 22:15:00,9174.16,101.1,TRADE
NSW1,2026-08-03 22:20:00,9130.11,101.1,TRADE
NSW1,2026-08-03 22:25:00,9111.62,96.62,TRADE
NSW1,2026-08-03 22:30:00,9052.96,83.99,TRADE
NSW1,2026-08-03 22:35:00,8991.23,95.0,TRADE
NSW1,2026-08-03 22:40:00,8907.56,113.33,TRADE
NSW1,2026-08-03 22:45:00,8842.96,97.63,TRADE
NSW1,2026-08-03 22:50:00,8860.74,90.49,TRADE
NSW1,2026-08-03 22:55:00,8751.61,97.63,TRADE
NSW1,2026-08-03 23:00:00,8729.01,97.92,TRADE
NSW1,2026-08-03 23:05:00,8689.8,107.12,TRADE
NSW1,2026-08-03 23:10:00,8656.62,97.63,TRADE
NSW1,2026-08-03 23:15:00,8614.72,97.65,TRADE
NSW1,2026-08-03 23:20:00,8483.94,95.0,TRADE
NSW1,2026-08-03 23:25:00,8594.18,95.0,TRADE
NSW1,2026-08-03 23:30:00,8402.16,84.79,TRADE
NSW1,2026-08-03 23:35:00,8365.14,84.79,TRADE
NSW1,2026-08-03 23:40:00,8398.95,95.0,TRADE
NSW1,2026-08-03 23:45:00,8341.95,83.99,TRADE
NSW1,2026-08-03 23:50:00,8258.86,72.6,TRADE
NSW1,2026-08-03 23:55:00,8272.44,83.33,TRADE
NSW1,2026-08-04 00:00:00,8300.76,84.79,TRADE
NSW1,2026-08-04 00:05:00,8226.62,73.64,TRADE
NSW1,2026-08-04 00:10:00,8404.44,92.92,TRADE
NSW1,2026-08-04 00:15:00,8314.33,84.79,TRADE
NSW1,2026-08-04 00:20:00,8326.39,83.99,TRADE
NSW1,2026-08-04 00:25:00,8291.91,83.99,TRADE
NSW1,2026-08-04 00:30:00,8354.11,84.02,TRADE
